Genome_id	Genbank_id	Status	Population_number
PP475179	PP475179	MEM	7175
OR609873	OR609873	REP	7176
OR003941	OR003941	REP	7177
KJ578790	KJ578790	REP	7178
KX119199	KX119199	REP	7179
MW161464	MW161464	REP	7180
MW161468	MW161468	MEM	7180
MW161461	MW161461	MEM	7180
MW161462	MW161462	MEM	7180
KR902986	KR902986	REP	7181
KR902987	KR902987	MEM	7181
KR902982	KR902982	MEM	7181
KR902981	KR902981	MEM	7181
KR902985	KR902985	MEM	7181
KR902983	KR902983	MEM	7181
KR902984	KR902984	MEM	7181
KR902980	KR902980	MEM	7181
KR902978	KR902978	MEM	7181
KR902979	KR902979	MEM	7181
MG820638	MG820638	REP	7182
MG820639	MG820639	MEM	7182
OQ849765	OQ849765	REP	7183
KJ578774	KJ578774	REP	7184
KC139521	KC139521	REP	7185
MF919505	MF919505	REP	7186
DQ431235	DQ431235	REP	7187
MG820642	MG820642	REP	7188
OQ572406	OQ572406	REP	7189
JX262216	JX262216	REP	7190
KR337643	KR337643	REP	7191
MW041638	MW041638	REP	7192
MN689519	MN689519	REP	7193
ON557706	ON557706	REP	7194
OR088869	OR088869	REP	7195
MN813692	MN813692	REP	7196
MN813689	MN813689	MEM	7196
MN813690	MN813690	MEM	7196
MN813688	MN813688	MEM	7196
MN813691	MN813691	MEM	7196
MW161463	MW161463	REP	7197
KC182551	KC182551	REP	7198
MW161466	MW161466	REP	7199
MW161467	MW161467	MEM	7199
JX262222	JX262222	REP	7200
KR337648	KR337648	REP	7201
MG820634	MG820634	REP	7202
MT647607	MT647607	REP	7203
KJ578770	KJ578770	MEM	7203
KJ578771	KJ578771	MEM	7203
KJ578768	KJ578768	MEM	7203
KJ578769	KJ578769	MEM	7203
ON782130	ON782130	REP	7204
MZ520833	MZ520833	MEM	7204
JX262217	JX262217	REP	7205
HQ110084	HQ110084	REP	7206
MN329678	MN329678	REP	7207
OM046626	OM046626	REP	7208
PQ198866	PQ198866	REP	7209
PQ198864	PQ198864	MEM	7209
OP491959	OP491959	REP	7210
PQ198867	PQ198867	MEM	7210
PQ198870	PQ198870	MEM	7210
PQ198865	PQ198865	MEM	7210
PQ361272	PQ361272	MEM	7210
KY926792	KY926792	REP	7211
KR337650	KR337650	REP	7212
MN813677	MN813677	REP	7213
JX262225	JX262225	MEM	7213
JX262224	JX262224	MEM	7213
JX570705	JX570705	REP	7214
JX570711	JX570711	REP	7215
KJ578784	KJ578784	MEM	7215
JX570704	JX570704	MEM	7215
KJ578783	KJ578783	MEM	7215
JX570703	JX570703	MEM	7215
MG820632	MG820632	REP	7216
MG820633	MG820633	MEM	7216
GQ451696	GQ451696	REP	7217
PP238470	PP238470	REP	7218
KR337654	KR337654	REP	7219
JX262220	JX262220	REP	7220
JX262221	JX262221	REP	7221
KJ578758	KJ578758	REP	7222
KJ578759	KJ578759	REP	7223
KJ578781	KJ578781	REP	7224
MN813683	MN813683	REP	7225
MG820643	MG820643	REP	7226
JX570710	JX570710	REP	7227
OR178992	OR178992	REP	7228
MN813679	MN813679	REP	7229
KJ578775	KJ578775	REP	7230
JX570712	JX570712	MEM	7230
KR337646	KR337646	REP	7231
KR337645	KR337645	REP	7232
FJ848883	FJ848883	REP	7233
MG309718	MG309718	MEM	7233
MG309717	MG309717	MEM	7233
KJ578772	KJ578772	REP	7234
JX570708	JX570708	MEM	7234
JX570707	JX570707	MEM	7234
JX570706	JX570706	MEM	7234
MF919515	MF919515	REP	7235
MG820637	MG820637	REP	7236
KJ578792	KJ578792	REP	7237
KJ578782	KJ578782	MEM	7237
KR337647	KR337647	REP	7238
PQ037195	PQ037195	REP	7239
KJ578788	KJ578788	REP	7240
KJ578763	KJ578763	REP	7241
KJ578779	KJ578779	MEM	7241
KJ578760	KJ578760	MEM	7241
KJ578764	KJ578764	MEM	7241
KJ578767	KJ578767	REP	7242
KJ578761	KJ578761	REP	7243
KT934381	KT934381	REP	7244
KJ578777	KJ578777	REP	7245
KJ578776	KJ578776	MEM	7245
KX119191	KX119191	REP	7246
KX119192	KX119192	MEM	7246
KX119188	KX119188	REP	7247
KJ578766	KJ578766	REP	7248
KJ578765	KJ578765	MEM	7248
JX570709	JX570709	MEM	7248
MK448739	MK448739	REP	7249
JX262218	JX262218	REP	7250
MG820635	MG820635	REP	7251
JX262223	JX262223	REP	7252
KR337644	KR337644	REP	7253
KR347353	KR347353	REP	7254
KR337649	KR337649	REP	7255
KR337653	KR337653	MEM	7255
KR347355	KR347355	REP	7256
MN813675	MN813675	REP	7257
KR337652	KR337652	REP	7258
KJ578787	KJ578787	REP	7259
KJ578791	KJ578791	REP	7260
MG820640	MG820640	REP	7261
MG820641	MG820641	MEM	7261
MF448570	MF448570	REP	7262
MK416014	MK416014	REP	7263
JX570714	JX570714	REP	7264
KJ578762	KJ578762	REP	7265
KJ578789	KJ578789	MEM	7265
KJ578786	KJ578786	MEM	7265
KJ578778	KJ578778	MEM	7265
KJ578773	KJ578773	REP	7266
KR347354	KR347354	REP	7267
KR347352	KR347352	REP	7268
KJ578785	KJ578785	REP	7269
KR073661	KR073661	REP	7270
MF919522	MF919522	REP	7271
MN689520	MN689520	REP	7272
MF919533	MF919533	REP	7273
JX262215	JX262215	REP	7274
JX262219	JX262219	REP	7275
MW041634	MW041634	REP	7276
MW041635	MW041635	MEM	7276
JX570713	JX570713	REP	7277
OM095401	OM095401	REP	7278
OQ411034	OQ411034	REP	7279
JX570702	JX570702	REP	7280
MG820645	MG820645	REP	7281
MG820644	MG820644	MEM	7281
MW041637	MW041637	REP	7282
MN552148	MN552148	REP	7283
FJ706171	FJ706171	REP	7284
MF919516	MF919516	REP	7285
KP793109	KP793109	REP	7286
KP793104	KP793104	MEM	7286
FJ706172	FJ706172	REP	7287
KJ578780	KJ578780	REP	7288
PP165414	PP165414	REP	7289
KP793133	KP793133	REP	7290
KP793102	KP793102	MEM	7290
KP793103	KP793103	MEM	7290
MK301439	MK301439	MEM	7290
KP793106	KP793106	MEM	7290
KP793101	KP793101	MEM	7290
MK448844	MK448844	REP	7291
MW012634	MW012634	REP	7292
KM262191	KM262191	REP	7293
KC013026	KC013026	MEM	7293
KX578042	KX578042	MEM	7293
MF448567	MF448567	REP	7294
KY626163	KY626163	REP	7295
MG820636	MG820636	REP	7296
KR337651	KR337651	REP	7297
HQ110083	HQ110083	REP	7298
KC821626	KC821626	REP	7299
MF448555	MF448555	REP	7300
MN940573	MN940573	REP	7301
KC182547	KC182547	REP	7302
OR992647	OR992647	REP	7303
FJ848884	FJ848884	REP	7304
FJ848885	FJ848885	MEM	7304
PQ159900	PQ159900	REP	7305
MW247147	MW247147	REP	7306
KX119194	KX119194	REP	7307
DQ054536	DQ054536	REP	7308
KM262192	KM262192	REP	7309
MN552149	MN552149	REP	7310
KX119198	KX119198	REP	7311
KX119196	KX119196	MEM	7311
KC013028	KC013028	REP	7312
KC013029	KC013029	MEM	7312
MN552147	MN552147	MEM	7312
ON117153	ON117153	MEM	7312
KX578044	KX578044	MEM	7312
PQ594022	PQ594022	MEM	7312
KC013027	KC013027	MEM	7312
KX578043	KX578043	MEM	7312
KC847113	KC847113	REP	7313
KC013025	KC013025	REP	7314
KC013022	KC013022	MEM	7314
OV696621	OV696621	MEM	7314
KC013023	KC013023	MEM	7314
FJ848881	FJ848881	REP	7315
KX119205	KX119205	REP	7316
MK448698	MK448698	REP	7317
ON366412	ON366412	REP	7318
KX119176	KX119176	REP	7319
MF448558	MF448558	REP	7320
OR532851	OR532851	REP	7321
KY554760	KY554760	REP	7322
KY554761	KY554761	MEM	7322
PP059946	PP059946	REP	7323
MN689518	MN689518	REP	7324
KX119190	KX119190	REP	7325
OQ572410	OQ572410	REP	7326
MK448712	MK448712	REP	7327
MK448880	MK448880	MEM	7327
KX119203	KX119203	REP	7328
KC182544	KC182544	REP	7329
KY947509	KY947509	REP	7330
KC685370	KC685370	REP	7331
MK284526	MK284526	REP	7332
ON470624	ON470624	REP	7333
ON470604	ON470604	MEM	7333
ON470596	ON470596	MEM	7333
KX119204	KX119204	REP	7334
MF448571	MF448571	REP	7335
MK284528	MK284528	REP	7336
MK284527	MK284527	MEM	7336
MT777452	MT777452	REP	7337
KX349900	KX349900	MEM	7337
MW348917	MW348917	MEM	7337
MN082624	MN082624	MEM	7337
MF156578	MF156578	MEM	7337
KR093636	KR093636	REP	7338
JQ617284	JQ617284	REP	7339
KC013021	KC013021	REP	7340
OP172839	OP172839	REP	7341
OP172840	OP172840	MEM	7341
OP172838	OP172838	MEM	7341
LT996078	LT996078	REP	7342
MN940575	MN940575	REP	7343
MN940574	MN940574	MEM	7343
KX555527	KX555527	REP	7344
DQ490056	DQ490056	REP	7345
MN552146	MN552146	REP	7346
JN175269	JN175269	REP	7347
MW247145	MW247145	REP	7348
MW247144	MW247144	MEM	7348
KX190832	KX190832	REP	7349
AB731695	AB731695	REP	7350
LC767349	LC767349	MEM	7350
ON920540	ON920540	REP	7351
AB647160	AB647160	REP	7352
JQ659259	JQ659259	REP	7353
KC013024	KC013024	MEM	7353
AF065411	AF065411	REP	7354
KX961631	KX961631	REP	7355
OR354857	OR354857	REP	7356
OR354856	OR354856	MEM	7356
OP297179	OP297179	MEM	7356
OK574338	OK574338	MEM	7356
MT596500	MT596500	MEM	7356
OR354852	OR354852	MEM	7356
MZ152915	MZ152915	MEM	7356
KY471386	KY471386	MEM	7356
OR354853	OR354853	MEM	7356
OR354854	OR354854	MEM	7356
OR354851	OR354851	MEM	7356
KX349899	KX349899	REP	7357
MK310228	MK310228	REP	7358
MH817022	MH817022	MEM	7358
MW791312	MW791312	REP	7359
LC487996	LC487996	REP	7360
OQ187816	OQ187816	REP	7361
MZ384014	MZ384014	REP	7362
MN689525	MN689525	REP	7363
MK448720	MK448720	REP	7364
PQ159897	PQ159897	REP	7365
KR093635	KR093635	REP	7366
KR093634	KR093634	MEM	7366
MF156577	MF156577	REP	7367
MZ417522	MZ417522	REP	7368
KT339177	KT339177	REP	7369
OL828819	OL828819	REP	7370
JF734911	JF734911	REP	7371
LT985571	LT985571	REP	7372
LT985577	LT985577	MEM	7372
OQ595196	OQ595196	REP	7373
LT985582	LT985582	REP	7374
LT996072	LT996072	MEM	7374
LT985585	LT985585	MEM	7374
OQ572405	OQ572405	REP	7375
KX349901	KX349901	REP	7376
OL744112	OL744112	MEM	7376
MF156580	MF156580	MEM	7376
MK084630	MK084630	MEM	7376
LC487997	LC487997	REP	7377
JF344709	JF344709	REP	7378
OR167113	OR167113	REP	7379
FR725450	FR725450	REP	7380
KR093644	KR093644	REP	7381
KR093645	KR093645	MEM	7381
OP172812	OP172812	REP	7382
OP172813	OP172813	MEM	7382
MN689528	MN689528	REP	7383
CP025887	CP025887	REP	7384
KX119189	KX119189	REP	7385
KX373686	KX373686	REP	7386
MH920636	MH920636	REP	7387
KX373685	KX373685	REP	7388
PQ159904	PQ159904	REP	7389
MH919296	MH919296	REP	7390
MK448889	MK448889	REP	7391
MH779523	MH779523	REP	7392
PQ594020	PQ594020	REP	7393
MG065638	MG065638	REP	7394
PQ062250	PQ062250	REP	7395
OQ572409	OQ572409	REP	7396
KX119193	KX119193	REP	7397
PQ594021	PQ594021	REP	7398
MF443126	MF443126	REP	7399
MN689505	MN689505	REP	7400
MN689527	MN689527	REP	7401
KX373692	KX373692	REP	7402
KX373691	KX373691	MEM	7402
KX373690	KX373690	MEM	7402
KX373688	KX373688	MEM	7402
KX373689	KX373689	MEM	7402
MZ570263	MZ570263	REP	7403
MN689529	MN689529	REP	7404
MF443125	MF443125	MEM	7404
KX373687	KX373687	REP	7405
MH779527	MH779527	REP	7406
OQ985168	OQ985168	MEM	7406
OQ985169	OQ985169	MEM	7406
OQ985161	OQ985161	MEM	7406
OQ985170	OQ985170	MEM	7406
PP438423	PP438423	REP	7407
PQ594018	PQ594018	REP	7408
MF443123	MF443123	REP	7409
MN689503	MN689503	MEM	7409
MN689504	MN689504	MEM	7409
L48605	L48605	REP	7410
JF314845	JF314845	REP	7411
PQ594017	PQ594017	REP	7412
OQ985163	OQ985163	REP	7413
OQ985165	OQ985165	MEM	7413
OQ985162	OQ985162	MEM	7413
OQ985164	OQ985164	MEM	7413
OQ985166	OQ985166	MEM	7413
OQ985167	OQ985167	MEM	7413
MN689512	MN689512	REP	7414
MN689531	MN689531	REP	7415
MN689515	MN689515	MEM	7415
MN689532	MN689532	MEM	7415
PQ594014	PQ594014	REP	7416
PQ594015	PQ594015	REP	7417
MF443121	MF443121	REP	7418
MF443122	MF443122	MEM	7418
MF443119	MF443119	REP	7419
PQ594013	PQ594013	REP	7420
MH779526	MH779526	REP	7421
MH779524	MH779524	MEM	7421
MH779522	MH779522	MEM	7421
PQ062249	PQ062249	REP	7422
PQ594011	PQ594011	MEM	7422
MN689507	MN689507	REP	7423
PQ594012	PQ594012	REP	7424
PQ582088	PQ582088	MEM	7424
MH779521	MH779521	REP	7425
MT459794	MT459794	REP	7426
OM240927	OM240927	MEM	7426
OM249958	OM249958	MEM	7426
MH919297	MH919297	REP	7427
MK301442	MK301442	REP	7428
MK301443	MK301443	MEM	7428
MH779525	MH779525	REP	7429
MH779519	MH779519	MEM	7429
MN689508	MN689508	REP	7430
MH779520	MH779520	REP	7431
MF443120	MF443120	REP	7432
PQ594016	PQ594016	REP	7433
KY821088	KY821088	REP	7434
KY921761	KY921761	MEM	7434
MN689533	MN689533	REP	7435
PQ594019	PQ594019	REP	7436
MF443124	MF443124	REP	7437
MZ955869	MZ955869	REP	7438
ON470586	ON470586	REP	7439
MH779518	MH779518	REP	7440
MN689511	MN689511	MEM	7440
KR296693	KR296693	REP	7441
OL774866	OL774866	REP	7442
MN689506	MN689506	REP	7443
MN337887	MN337887	MEM	7443
HQ906664	HQ906664	REP	7444
FJ792813	FJ792813	REP	7445
CP017905	CP017905	REP	7446
CP017906	CP017906	MEM	7446
ON493777	ON493777	REP	7447
MT121967	MT121967	REP	7448
PQ109078	PQ109078	REP	7449
MN857617	MN857617	REP	7450
MN689510	MN689510	REP	7451
OP433492	OP433492	REP	7452
PP978822	PP978822	REP	7453
OQ572415	OQ572415	REP	7454
OM868078	OM868078	REP	7455
PP438431	PP438431	MEM	7455
MK448989	MK448989	REP	7456
OR613470	OR613470	REP	7457
MN082625	MN082625	REP	7458
MG584725	MG584725	REP	7459
OR602863	OR602863	REP	7460
MT006238	MT006238	REP	7461
MT006239	MT006239	MEM	7461
MT006233	MT006233	MEM	7461
LK392619	LK392619	REP	7462
ON113181	ON113181	REP	7463
MK448329	MK448329	REP	7464
MK448325	MK448325	MEM	7464
MK448335	MK448335	MEM	7464
MK448344	MK448344	MEM	7464
MK448326	MK448326	MEM	7464
MK448343	MK448343	MEM	7464
MK448346	MK448346	MEM	7464
MK016490	MK016490	REP	7465
OK490361	OK490361	REP	7466
OQ737697	OQ737697	REP	7467
MW477480	MW477480	REP	7468
OL744111	OL744111	MEM	7468
M11813	M11813	MEM	7468
MK448324	MK448324	REP	7469
PP438407	PP438407	REP	7470
MK448856	MK448856	REP	7471
MK016500	MK016500	REP	7472
OL799259	OL799259	REP	7473
MW354670	MW354670	REP	7474
MH707427	MH707427	MEM	7474
MW354668	MW354668	MEM	7474
MH707426	MH707426	MEM	7474
EU771092	EU771092	MEM	7474
MF407276	MF407276	MEM	7474
KP282676	KP282676	REP	7475
KJ617393	KJ617393	REP	7476
Z47794	Z47794	MEM	7476
OM240928	OM240928	REP	7477
KY271400	KY271400	REP	7478
MK448813	MK448813	REP	7479
PQ287842	PQ287842	REP	7480
OM240929	OM240929	REP	7481
KY996523	KY996523	REP	7482
OM240926	OM240926	REP	7483
MH393889	MH393889	REP	7484
MK017820	MK017820	MEM	7484
LS999520	LS999520	REP	7485
JN603369	JN603369	MEM	7485
JN603370	JN603370	MEM	7485
MG676470	MG676470	MEM	7485
MN524845	MN524845	REP	7486
JN800508	JN800508	REP	7487
MT006240	MT006240	REP	7488
KJ528544	KJ528544	REP	7489
OP894055	OP894055	REP	7490
KT945995	KT945995	REP	7491
MK721184	MK721184	REP	7492
PP437584	PP437584	REP	7493
PP437583	PP437583	MEM	7493
MH707428	MH707428	MEM	7493
KU831549	KU831549	MEM	7493
EU622808	EU622808	MEM	7493
EU438902	EU438902	REP	7494
MK360025	MK360025	REP	7495
MK721183	MK721183	REP	7496
CP018841	CP018841	REP	7497
KT932700	KT932700	REP	7498
MW419775	MW419775	REP	7499
CP025713	CP025713	REP	7500
KT780304	KT780304	REP	7501
OP256049	OP256049	REP	7502
OM638104	OM638104	REP	7503
MH972263	MH972263	REP	7504
MH972261	MH972261	MEM	7504
MH972262	MH972262	MEM	7504
KY442063	KY442063	MEM	7504
MT757399	MT757399	REP	7505
MT747434	MT747434	MEM	7505
PP582177	PP582177	MEM	7505
PP582185	PP582185	MEM	7505
MN524844	MN524844	REP	7506
ON352054	ON352054	REP	7507
OV696617	OV696617	REP	7508
MK721198	MK721198	REP	7509
ON381767	ON381767	REP	7510
OR354858	OR354858	REP	7511
JQ729990	JQ729990	REP	7512
MZ401005	MZ401005	MEM	7512
MZ401009	MZ401009	MEM	7512
MZ401008	MZ401008	MEM	7512
JQ729991	JQ729991	MEM	7512
MZ401007	MZ401007	MEM	7512
MW679027	MW679027	MEM	7512
OR947472	OR947472	MEM	7512
OP434453	OP434453	REP	7513
MK721197	MK721197	REP	7514
MK721195	MK721195	MEM	7514
PQ241118	PQ241118	REP	7515
AF034975	AF034975	REP	7516
LR990834	LR990834	REP	7517
PP212902	PP212902	REP	7518
MZ333134	MZ333134	REP	7519
MK721185	MK721185	REP	7520
MN988551	MN988551	REP	7521
MK305890	MK305890	REP	7522
MK620900	MK620900	REP	7523
AF513033	AF513033	REP	7524
AY954949	AY954949	MEM	7524
AF513032	AF513032	MEM	7524
OR602701	OR602701	MEM	7524
MH999279	MH999279	REP	7525
OP022426	OP022426	MEM	7525
AB626963	AB626963	REP	7526
AB626962	AB626962	MEM	7526
MK721193	MK721193	REP	7527
PP836395	PP836395	REP	7528
MK721196	MK721196	REP	7529
MK448647	MK448647	REP	7530
JQ729992	JQ729992	REP	7531
MK448427	MK448427	REP	7532
MW623430	MW623430	REP	7533
MN150710	MN150710	REP	7534
KY000084	KY000084	MEM	7534
KY000085	KY000085	MEM	7534
MW286254	MW286254	MEM	7534
LT985573	LT985573	REP	7535
MK433583	MK433583	REP	7536
JQ309827	JQ309827	REP	7537
MK721188	MK721188	REP	7538
MH248069	MH248069	REP	7539
PP541615	PP541615	REP	7540
OR573959	OR573959	MEM	7540
KU992911	KU992911	MEM	7540
EU136189	EU136189	REP	7541
LC709172	LC709172	MEM	7541
MH107118	MH107118	MEM	7541
PP974560	PP974560	REP	7542
ON470621	ON470621	REP	7543
KJ210330	KJ210330	REP	7544
OR683639	OR683639	MEM	7544
OQ302592	OQ302592	MEM	7544
OQ302593	OQ302593	MEM	7544
PP910832	PP910832	MEM	7544
PP729051	PP729051	MEM	7544
PP729052	PP729052	MEM	7544
OR062948	OR062948	MEM	7544
OR354855	OR354855	REP	7545
OP172659	OP172659	REP	7546
PP973485	PP973485	REP	7547
ON042750	ON042750	REP	7548
MW864250	MW864250	REP	7549
OQ658779	OQ658779	MEM	7549
MW363799	MW363799	MEM	7549
PP723060	PP723060	MEM	7549
MW815121	MW815121	REP	7550
KR053197	KR053197	REP	7551
MN098325	MN098325	REP	7552
MH972260	MH972260	REP	7553
PP475795	PP475795	REP	7554
OP172660	OP172660	REP	7555
OP172658	OP172658	MEM	7555
KM366100	KM366100	REP	7556
MG766219	MG766219	REP	7557
MG766218	MG766218	MEM	7557
HF937074	HF937074	REP	7558
MT926124	MT926124	MEM	7558
PQ110032	PQ110032	REP	7559
KR053198	KR053198	REP	7560
LC742552	LC742552	REP	7561
MZ333136	MZ333136	REP	7562
MK922547	MK922547	REP	7563
MK936475	MK936475	MEM	7563
MK922548	MK922548	MEM	7563
MK922546	MK922546	MEM	7563
MK903033	MK903033	MEM	7563
MK764384	MK764384	MEM	7563
MK936476	MK936476	MEM	7563
MH371124	MH371124	REP	7564
MW291020	MW291020	MEM	7564
ON108648	ON108648	MEM	7564
MZ648031	MZ648031	MEM	7564
PP725414	PP725414	MEM	7564
MH576963	MH576963	MEM	7564
OR159657	OR159657	MEM	7564
MT316462	MT316462	MEM	7564
MZ005676	MZ005676	MEM	7564
PP978798	PP978798	MEM	7564
ON755188	ON755188	MEM	7564
PP978787	PP978787	MEM	7564
MK894434	MK894434	MEM	7564
PQ184800	PQ184800	MEM	7564
MK620897	MK620897	MEM	7564
MN329679	MN329679	MEM	7564
MT316459	MT316459	MEM	7564
OK310504	OK310504	MEM	7564
PP405129	PP405129	MEM	7564
OR283212	OR283212	MEM	7564
OR283209	OR283209	MEM	7564
MN428062	MN428062	MEM	7564
OK040783	OK040783	MEM	7564
MH045557	MH045557	MEM	7564
MN586008	MN586008	MEM	7564
ON970589	ON970589	MEM	7564
MN428064	MN428064	MEM	7564
MN010759	MN010759	MEM	7564
MT657332	MT657332	MEM	7564
MW924642	MW924642	MEM	7564
OR475264	OR475264	MEM	7564
MN010755	MN010755	MEM	7564
OR195050	OR195050	MEM	7564
OR283211	OR283211	MEM	7564
MT776807	MT776807	MEM	7564
MK524502	MK524502	MEM	7564
PQ184796	PQ184796	MEM	7564
PP978816	PP978816	MEM	7564
MT498038	MT498038	MEM	7564
ON645345	ON645345	MEM	7564
MT498046	MT498046	MEM	7564
OR283208	OR283208	MEM	7564
ON645341	ON645341	MEM	7564
MH744416	MH744416	MEM	7564
OQ709210	OQ709210	MEM	7564
ON260812	ON260812	MEM	7564
OR283207	OR283207	MEM	7564
MT639642	MT639642	MEM	7564
MH045561	MH045561	MEM	7564
ON081334	ON081334	MEM	7564
OR283215	OR283215	MEM	7564
MH651181	MH651181	MEM	7564
OR475292	OR475292	MEM	7564
OR283213	OR283213	MEM	7564
OR283214	OR283214	MEM	7564
MZ322014	MZ322014	MEM	7564
PQ114755	PQ114755	MEM	7564
ON755182	ON755182	MEM	7564
OR521072	OR521072	MEM	7564
MW055907	MW055907	MEM	7564
MT498051	MT498051	MEM	7564
OR475281	OR475281	MEM	7564
MZ322008	MZ322008	MEM	7564
MN284892	MN284892	MEM	7564
MZ322006	MZ322006	MEM	7564
OK040781	OK040781	MEM	7564
ON392161	ON392161	MEM	7564
PQ184813	PQ184813	MEM	7564
MK878899	MK878899	MEM	7564
PP978855	PP978855	REP	7565
ON970613	ON970613	REP	7566
PP405133	PP405133	MEM	7566
MT498065	MT498065	MEM	7566
PQ184786	PQ184786	MEM	7566
PQ184789	PQ184789	MEM	7566
ON456350	ON456350	MEM	7566
MW055909	MW055909	MEM	7566
PQ184819	PQ184819	MEM	7566
MT310864	MT310864	MEM	7566
PP059643	PP059643	MEM	7566
PQ244010	PQ244010	MEM	7566
OR553898	OR553898	MEM	7566
OQ995433	OQ995433	MEM	7566
PQ184787	PQ184787	MEM	7566
MT498047	MT498047	MEM	7566
MW321655	MW321655	MEM	7566
PQ114735	PQ114735	MEM	7566
MZ209304	MZ209304	MEM	7566
MH779512	MH779512	MEM	7566
PP978887	PP978887	MEM	7566
MT498067	MT498067	MEM	7566
MN586010	MN586010	MEM	7566
PP405132	PP405132	MEM	7566
PQ184794	PQ184794	MEM	7566
PP405130	PP405130	MEM	7566
LT985590	LT985590	REP	7567
MK801730	MK801730	REP	7568
MW507127	MW507127	MEM	7568
MH371118	MH371118	MEM	7568
MT952850	MT952850	MEM	7568
PP978867	PP978867	MEM	7568
MT498040	MT498040	MEM	7568
MH371111	MH371111	MEM	7568
OR283210	OR283210	MEM	7568
OP580518	OP580518	MEM	7568
ON260814	ON260814	MEM	7568
OR159653	OR159653	MEM	7568
MZ028628	MZ028628	MEM	7568
MZ322027	MZ322027	MEM	7568
MT521990	MT521990	MEM	7568
MH825700	MH825700	REP	7569
LT600745	LT600745	REP	7570
MH045556	MH045556	REP	7571
MN234191	MN234191	MEM	7571
OQ357865	OQ357865	REP	7572
MT316458	MT316458	REP	7573
MZ005678	MZ005678	MEM	7573
MN585990	MN585990	MEM	7573
PQ184805	PQ184805	MEM	7573
MT639647	MT639647	MEM	7573
MZ274307	MZ274307	MEM	7573
MN369745	MN369745	REP	7574
ON108642	ON108642	REP	7575
MZ622180	MZ622180	MEM	7575
KR093638	KR093638	REP	7576
ON970573	ON970573	REP	7577
LC644557	LC644557	REP	7578
KX501136	KX501136	REP	7579
KX501138	KX501138	MEM	7579
KX501135	KX501135	MEM	7579
KX501134	KX501134	MEM	7579
KX501139	KX501139	MEM	7579
KX501137	KX501137	MEM	7579
MH399783	MH399783	REP	7580
MW864251	MW864251	REP	7581
MZ359091	MZ359091	MEM	7581
ON759210	ON759210	REP	7582
KY817360	KY817360	REP	7583
MK976036	MK976036	REP	7584
PP135470	PP135470	REP	7585
DQ123818	DQ123818	REP	7586
OR259390	OR259390	REP	7587
MK448478	MK448478	REP	7588
KU998255	KU998255	REP	7589
KU998256	KU998256	MEM	7589
OR944503	OR944503	REP	7590
OL656105	OL656105	REP	7591
MK448480	MK448480	REP	7592
GU815339	GU815339	REP	7593
OM373560	OM373560	REP	7594
PP869283	PP869283	REP	7595
PP869282	PP869282	MEM	7595
KU708005	KU708005	REP	7596
PP059645	PP059645	REP	7597
PP978844	PP978844	REP	7598
HM640230	HM640230	REP	7599
AY212251	AY212251	REP	7600
PQ425461	PQ425461	MEM	7600
PQ425460	PQ425460	MEM	7600
MK448526	MK448526	REP	7601
ON724010	ON724010	REP	7602
MK660712	MK660712	REP	7603
MH271296	MH271296	REP	7604
OK272475	OK272475	REP	7605
MG159787	MG159787	REP	7606
EU794053	EU794053	REP	7607
EU794054	EU794054	MEM	7607
OP172772	OP172772	REP	7608
OP172774	OP172774	MEM	7608
OP172773	OP172773	MEM	7608
MK448475	MK448475	REP	7609
MK448464	MK448464	MEM	7609
OR067381	OR067381	REP	7610
MH834594	MH834594	MEM	7610
MT024867	MT024867	REP	7611
PQ114753	PQ114753	REP	7612
ON759209	ON759209	REP	7613
OR521067	OR521067	REP	7614
MK801723	MK801723	MEM	7614
PP003913	PP003913	REP	7615
MK448469	MK448469	REP	7616
MK448467	MK448467	MEM	7616
LC628082	LC628082	REP	7617
PP660555	PP660555	REP	7618
MK448630	MK448630	REP	7619
MK448634	MK448634	MEM	7619
MW679025	MW679025	REP	7620
OR613479	OR613479	REP	7621
MK448429	MK448429	REP	7622
MG812496	MG812496	REP	7623
ON637248	ON637248	REP	7624
OP549880	OP549880	REP	7625
MH834607	MH834607	REP	7626
LT985572	LT985572	REP	7627
LT993227	LT993227	MEM	7627
MF140429	MF140429	REP	7628
MF140409	MF140409	MEM	7628
MK494111	MK494111	MEM	7628
MF140419	MF140419	MEM	7628
MK494103	MK494103	MEM	7628
MN617842	MN617842	MEM	7628
MK820640	MK820640	MEM	7628
MF140415	MF140415	MEM	7628
MK448662	MK448662	REP	7629
MK757448	MK757448	REP	7630
MK448660	MK448660	REP	7631
AF074945	AF074945	REP	7632
OQ709213	OQ709213	REP	7633
KT355475	KT355475	REP	7634
KU160667	KU160667	MEM	7634
KU160657	KU160657	MEM	7634
KX576642	KX576642	MEM	7634
MN813695	MN813695	MEM	7634
MH779506	MH779506	MEM	7634
KX443695	KX443695	MEM	7634
MF140433	MF140433	MEM	7634
KT355473	KT355473	MEM	7634
MF140420	MF140420	MEM	7634
KY434670	KY434670	MEM	7634
KU160655	KU160655	MEM	7634
MH576955	MH576955	MEM	7634
MH576950	MH576950	MEM	7634
MH576951	MH576951	MEM	7634
MH576961	MH576961	MEM	7634
KT783672	KT783672	MEM	7634
MH576948	MH576948	MEM	7634
MK737943	MK737943	MEM	7634
MH576957	MH576957	MEM	7634
