vOTU_ID	Module	Source
ON721385	L762_SNF2	ENA
ON724017	SNF2	ENA
ON754979	Y762_Gp4	ENA
ON755175	F762	ENA
ON755176	F762	ENA
ON755181	DnaB	ENA
ON755184	DnaB_RecA	ENA
ON755185	SNF2_Twinkle	ENA
ON758385	L438_UvsW_Gp41_UvsX	ENA
ON778007	DnaB	ENA
ON807605	UvrB	ENA
ON809560	UvrB	ENA
ON809761	L762_SNF2	ENA
ON809765	SNF2	ENA
ON843697	UvrB_Twinkle	ENA
ON853583	UvsW_Twinkle	ENA
ON854455	DnaB	ENA
ON857932	L438	ENA
ON857933	F762	ENA
ON857940	DnaB	ENA
ON857943	F762_RecD	ENA
ON868915	L438_Gp4	ENA
ON881905	UvrB_Twinkle	ENA
ON886116	L762_SNF2	ENA
ON911539	F762	ENA
ON911540	P438_UvrD_UvrB	ENA
ON922918	RecG	ENA
ON922919	Dda	ENA
ON922990	L438	ENA
ON932079	L762_L438_SNF2	ENA
ON932081	F762	ENA
ON932084	L762_L438_SNF2	ENA
ON950054	L438_SNF2_RecA	ENA
ON950090	Y762_Gp4	ENA
ON960072	F762	ENA
ON968452	F762_P438_PcrA_PcrA_RecD_SNF2	ENA
ON968453	SNF2	ENA
ON968455	SNF2_Twinkle	ENA
ON970561	Twinkle	ENA
ON970568	F762_Twinkle	ENA
ON970569	RecB	ENA
ON970571	F762_SNF2	ENA
ON970575	L762_UvsW	ENA
ON970583	F762_SNF2	ENA
ON970586	F762_RecB	ENA
ON970588	SNF2	ENA
ON970590	P438_Gp41_RecA	ENA
ON970610	DnaB	ENA
ON970614	F762_P438_Gp4	ENA
ON970616	F762_Twinkle	ENA
ON970620	SNF2_Twinkle	ENA
ON970624	F762_RecB	ENA
ON970625	F762_P438_Gp4	ENA
ON975036	F762_L438_UvsW_Gp41_RecA	ENA
ON981384	Twinkle	ENA
ON995367	Y762_Gp4	ENA
OP009266	P438_SNF2	ENA
OP009268	P438_SNF2	ENA
OP009282	UvrB	ENA
OP009285	L762_P438_SNF2	ENA
OP018674	SNF2	ENA
OP018999	Gp4	ENA
OP019135	F762	ENA
OP021677	F762_RecB	ENA
OP021678	Gp4	ENA
OP021680	P438_Gp41_RecA	ENA
OP028995	L762_SNF2	ENA
OP053362	L438_RecD	ENA
OP056089	Gp4	ENA
OP068340	SNF2	ENA
OP068343	Y762_L438_SNF2_Twinkle	ENA
OP079918	Y762_Gp4	ENA
OP087423	F762	ENA
OP087522	UvrB_Twinkle	ENA
OP094641	UvrB_Twinkle	ENA
OP103917	Y762_Gp4	ENA
OP114730	UvrB	ENA
OP114731	F762	ENA
OP117450	F762	ENA
OP123707	SNF2	ENA
OP125534	DnaB	ENA
OP125547	Y762_Gp4	ENA
OP136151	UvrB_Twinkle	ENA
OP161219	Y762_Gp4	ENA
OP168678	DnaB	ENA
OP168920	Y762_Gp4	ENA
OP172642	SNF2	ENA
OP172643	L762_SNF2	ENA
OP172645	L762_SNF2	ENA
OP172646	L762_SNF2	ENA
OP172648	L762_SNF2	ENA
OP172650	L762_SNF2	ENA
OP172651	L762_SNF2	ENA
OP172653	L762_SNF2	ENA
OP172657	L762_SNF2	ENA
OP172672	L762_SNF2	ENA
OP172681	L762_SNF2	ENA
OP172682	L762_SNF2	ENA
OP172683	L762_SNF2	ENA
OP172684	L762_SNF2	ENA
OP172685	L762_SNF2	ENA
OP172687	L762_SNF2	ENA
OP172689	L762_SNF2	ENA
OP172690	L762_SNF2	ENA
OP172691	L762_SNF2	ENA
OP172692	L762_SNF2	ENA
OP172693	L762_SNF2	ENA
OP172694	L762_SNF2	ENA
OP172698	L762_SNF2	ENA
OP172699	L762_SNF2	ENA
OP172701	SNF2	ENA
OP172707	L762_SNF2	ENA
OP172711	L762_SNF2	ENA
OP172713	L762_SNF2	ENA
OP172716	L762_SNF2	ENA
OP172718	L762_SNF2	ENA
OP172719	L762_SNF2	ENA
OP172720	L762_SNF2	ENA
OP172721	L762_SNF2	ENA
OP172723	L762_SNF2	ENA
OP172724	L762_SNF2	ENA
OP172725	L762_SNF2	ENA
OP172726	L762_SNF2	ENA
OP172727	L762_SNF2	ENA
OP172730	L762_SNF2	ENA
OP172732	L762_SNF2	ENA
OP172734	L762_SNF2	ENA
OP172735	L762_SNF2	ENA
OP172736	L762_SNF2	ENA
OP172737	L762_SNF2	ENA
OP172738	L762_SNF2	ENA
OP172739	L762_SNF2	ENA
OP172740	L762_SNF2	ENA
OP172744	L762_SNF2	ENA
OP172745	L762_SNF2	ENA
OP172746	L762_SNF2	ENA
OP172747	L762_SNF2	ENA
OP172748	L762_SNF2	ENA
OP172749	L762_SNF2	ENA
OP172750	L762_SNF2	ENA
OP172753	RecD	ENA
OP172757	RecD	ENA
OP172777	RecA	ENA
OP172780	L762	ENA
OP172781	L762	ENA
OP172782	L762	ENA
OP172783	L762_SNF2	ENA
OP172790	Y762_Gp4	ENA
OP172794	SNF2_Twinkle	ENA
OP172797	SNF2_Twinkle	ENA
OP172799	DnaB	ENA
OP172802	L762	ENA
OP172803	L762	ENA
OP172807	L762	ENA
OP172808	SNF2_Twinkle	ENA
OP172810	UvrB_Twinkle	ENA
OP172811	L438_RecB	ENA
OP172820	UvsW_Twinkle_Twinkle	ENA
OP172821	L762_SNF2	ENA
OP172823	L762_SNF2	ENA
OP172825	L762_SNF2	ENA
OP172826	L762_SNF2	ENA
OP172829	L762_SNF2	ENA
OP172835	L762_SNF2	ENA
OP172841	DnaB	ENA
OP185507	Y762_Gp4	ENA
OP185508	Y762_Gp4	ENA
OP186293	Y762_L438_RecD_SNF2	ENA
OP251154	UvrB_Twinkle	ENA
OP254195	SNF2_Twinkle	ENA
OP263969	L438_UvsW_Gp41_RecA	ENA
OP265889	DnaB	ENA
OP292654	L438_Dda_UvsW_Gp41_UvsX	ENA
OP296941	L438_Gp4	ENA
OP297178	F762_L438_UvsW_Gp41_RecA	ENA
OP297530	Twinkle	ENA
OP297541	L762_UvsW	ENA
OP297542	SNF2	ENA
OP297545	Twinkle	ENA
OP297551	DnaB	ENA
OP310979	RecD_SNF2	ENA
OP312987	Dda	ENA
OP313112	Dda	ENA
OP328422	SNF2	ENA
OP328423	L762_SNF2	ENA
OP329100	Y762_Gp4	ENA
OP341624	DnaB	ENA
OP341625	DnaB	ENA
OP341626	DnaB	ENA
OP341627	DnaB	ENA
OP341628	DnaB	ENA
OP341630	DnaB	ENA
OP361299	L762_P438_SNF2	ENA
OP373729	UvrB_Twinkle	ENA
OP375635	RecG	ENA
OP377721	DnaB	ENA
OP380492	F762_L438_SNF2_UvsW_Gp41_RecA	ENA
OP380599	Dda_UvsW_UvsW_Gp41	ENA
OP380601	L438_Dda_UvsW_Gp41_UvsX	ENA
OP380604	L438_Dda_UvsW_Gp41_UvsX	ENA
OP380606	Dda_UvsW_Gp41	ENA
OP389270	L762_SNF2	ENA
OP394178	L438_RecA	ENA
OP413827	F762_L438_RecD	ENA
OP413828	Y762_Gp4	ENA
OP413829	F762	ENA
OP413830	Y762_Gp4	ENA
OP413831	F762_L438_RecD	ENA
OP429095	L762_UvsW	ENA
OP432864	UvsW_Gp41_RecA	ENA
OP434442	SNF2	ENA
OP434443	F762_Twinkle	ENA
OP434448	SNF2	ENA
OP434449	Twinkle	ENA
OP434455	F762_Twinkle	ENA
OP434458	SNF2	ENA
OP434461	L762_UvsW	ENA
OP434463	SNF2	ENA
OP441381	F762	ENA
OP455115	UvrB_Twinkle	ENA
OP455935	Y762_Gp4	ENA
OP455938	UvrB	ENA
OP481051	F762_Dda	ENA
OP481875	UvrB_Twinkle	ENA
OP484857	UvrB	ENA
OP484858	UvrB	ENA
OP485124	Y762_Gp4	ENA
OP490271	DnaB	ENA
OP491958	Y762_Gp4	ENA
OP495736	UvsW	ENA
OP503973	L762_SNF2	ENA
OP534061	L438_RecD_DnaB	ENA
OP535465	L438_UvsW_UvsW_Gp41_UvsX	ENA
OP542242	F762_P438_DnaB	ENA
OP547478	F762_DnaB_RecA	ENA
OP557969	L438_Dda_UvsW_Gp41_UvsX	ENA
OP558001	L438_Gp4	ENA
OP558004	UvrB_Twinkle	ENA
OP559177	SNF2_Twinkle	ENA
OP583595	F762	ENA
OP585104	DnaB	ENA
OP589283	SNF2	ENA
OP589309	F762_Gp4	ENA
OP599913	SNF2	ENA
OP617560	Y762_Gp4	ENA
OP617741	L438_RecB_Gp4	ENA
OP617742	UvrB_Twinkle	ENA
OP617743	Y762_L438_UvrD_Gp4	ENA
OP617744	UvrB_Twinkle	ENA
OP617745	Dda_UvsW_Gp41_UvsX	ENA
OP620755	Y762_Gp4	ENA
OP620756	Y762_Gp4	ENA
OP626794	Gp4	ENA
OP628076	F762_L438_SNF2_UvsW_Gp41_RecA	ENA
OP646176	L762_SNF2	ENA
OP654737	RecB_Gp41	ENA
OP662523	L762_SNF2_Twinkle	ENA
OP662524	L762_SNF2_Twinkle	ENA
OP662525	L762_SNF2_Twinkle	ENA
OP662530	L762_SNF2_Twinkle	ENA
OP662531	L762_SNF2_Twinkle	ENA
OP662532	L762_SNF2_Twinkle	ENA
OP676228	UvrB_Twinkle	ENA
OP688485	F762_UvrB	ENA
OP718284	Y762_Gp4	ENA
OP727261	F762	ENA
OP743926	RecG	ENA
OP744025	L438	ENA
OP745420	UvrB_Twinkle	ENA
OP745480	F762	ENA
OP745619	L762_SNF2	ENA
OP745621	UvrB_Twinkle	ENA
OP748252	UvrB_Twinkle	ENA
OP751147	P438	ENA
OP751148	F762_P438	ENA
OP751153	L762_UvsW	ENA
OP751378	F762_RecB	ENA
OP752703	L438_UvsW_Gp41_RecA	ENA
OP753450	F762_SNF2	ENA
OP764599	Y762_Gp4	ENA
OP764672	F762_L438_RecD	ENA
OP779214	RecG_Twinkle	ENA
OP784575	L438	ENA
OP784576	P438_UvrD_UvrB	ENA
OP793496	Y762_Gp4	ENA
OP793884	Gp4	ENA
OP795451	DnaB	ENA
OP797796	F762	ENA
OP797801	L762_SNF2	ENA
OP807344	DnaB	ENA
OP810509	DnaB	ENA
OP819285	F762	ENA
OP820467	F762_P438_Gp4	ENA
OP820474	F762_Twinkle	ENA
OP820700	F762_L438	ENA
OP820701	L438	ENA
OP828577	DnaB	ENA
OP830906	DnaB	ENA
OP830907	DnaB	ENA
OP831581	L762_DnaB	ENA
OP834087	UvrB	ENA
OP850600	L438_Gp4	ENA
OP867020	SNF2_Twinkle	ENA
OP867022	DnaB_RecA	ENA
OP869846	UvrB_Twinkle	ENA
OP869847	Twinkle	ENA
OP869848	DnaB	ENA
OP869849	UvrB_Twinkle	ENA
OP870143	F762_Dda	ENA
OP870145	Dda_UvsW_Gp41_UvsX	ENA
OP875100	Y762	ENA
OP882271	UvrD_UvrB	ENA
OP889240	SNF2_Twinkle	ENA
OP910133	F762_RecB	ENA
OP917824	UvrB	ENA
OP917831	L438_UvsW_Gp41_UvsX	ENA
OP917929	L438_UvrD_Gp4	ENA
OP918135	UvrB_Twinkle	ENA
OP918262	F762_DnaB_RecA	ENA
OP918669	Twinkle	ENA
OP921040	UvsW	ENA
OP921041	UvrB_Twinkle	ENA
OP924282	Y762_L438_Gp4	ENA
OP924284	L762_SNF2	ENA
OP924544	Y762_Gp4	ENA
OP926971	RecG_Twinkle	ENA
OP940114	F762_UvsW_Gp41_RecA	ENA
OP947158	H762	ENA
OP947159	F762_SNF2	ENA
OP947161	SNF2	ENA
OP947162	DnaB	ENA
OP947164	DnaB	ENA
OP947165	SNF2	ENA
OP947166	L762_SNF2	ENA
OP947225	Y762_Gp4	ENA
OP948730	F762	ENA
OP964055	UvrB	ENA
OP966774	SNF2	ENA
OP970825	Y762_Gp4	ENA
OP985601	SNF2	ENA
OQ025076	Y762_Gp4	ENA
OQ025229	UvsW_Gp41_RecA	ENA
OQ031071	UvrB	ENA
OQ031073	Y762_Gp4	ENA
OQ031075	F762_L438_DnaB_DnaB	ENA
OQ031076	Y762_Gp4	ENA
OQ032511	I438_RecD	ENA
OQ032512	L438_UvsW_Gp41	ENA
OQ055246	UvsW	ENA
OQ067476	H762	ENA
OQ067477	F762_UvrB_Twinkle	ENA
OQ067478	H762_RecD	ENA
OQ067610	Y762_Gp4	ENA
OQ101251	F762	ENA
OQ101254	DnaB	ENA
OQ101257	DnaB	ENA
OQ106917	F762_L438_UvsW_DnaB	ENA
OQ129412	SNF2	ENA
OQ129425	F762_L438_UvsW_Gp41_RecA	ENA
OQ135102	F762	ENA
OQ135104	F762	ENA
OQ135105	SNF2	ENA
OQ137559	F762	ENA
OQ137560	F762	ENA
OQ137561	SNF2	ENA
OQ174506	L438_Gp4	ENA
OQ181210	F762_Dda	ENA
OQ183418	PcrA_Gp4	ENA
OQ190478	F762_Twinkle	ENA
OQ190479	P438	ENA
OQ190481	F762_Twinkle	ENA
OQ221536	F762_P438_UvsW	ENA
OQ221551	F762_UvsW	ENA
OQ221557	F762_P438_UvsW	ENA
OQ221563	L762_SNF2	ENA
OQ223306	UvrB_Twinkle	ENA
OQ240252	RecG_Twinkle	ENA
OQ240253	UvrB	ENA
OQ259508	L762	ENA
OQ259509	L762	ENA
OQ267593	UvrB_Twinkle	ENA
OQ268095	DnaB	ENA
OQ291023	L762_SNF2	ENA
OQ291025	Gp4	ENA
OQ291029	F762_L438_DnaB_DnaB	ENA
OQ291031	F762_L438_DnaB_DnaB	ENA
OQ291032	F762_L438_DnaB_DnaB	ENA
OQ291033	F762_L438_DnaB_DnaB	ENA
OQ291034	F762_L438_DnaB_DnaB	ENA
OQ291035	F762_L438_DnaB_DnaB	ENA
OQ291036	F762_L438_DnaB_DnaB	ENA
OQ291067	L762_SNF2	ENA
OQ302138	F762	ENA
OQ319120	L438_UvsW_Gp41_UvsX	ENA
OQ319121	L438_UvsW_UvsW_Gp41_UvsX	ENA
OQ319938	UvrB	ENA
OQ326496	RecD	ENA
OQ326580	RecD_SNF2	ENA
OQ331036	L438_Dda_UvsW_Gp41_UvsX	ENA
OQ355699	DnaB	ENA
OQ355700	DnaB	ENA
OQ355701	L438_DnaB	ENA
OQ355704	DnaB	ENA
OQ359885	UvrB_Twinkle	ENA
OQ359886	UvrB_Twinkle	ENA
OQ359888	F762_L438_DnaB_DnaB	ENA
OQ359889	F762_L438_DnaB_DnaB	ENA
OQ359892	F762_Dda	ENA
OQ361627	Y762_L438_L438_Dda_UvrD_UvsW_Gp4_Gp41_UvsX	ENA
OQ362005	F762_L438_DnaB_DnaB	ENA
OQ363659	L438_SNF2	ENA
OQ376857	F762	ENA
OQ376858	F762	ENA
OQ378314	F762	ENA
OQ378339	F762_RecD	ENA
OQ383211	F762_DnaB_RecA	ENA
OQ383620	F762_L438_DnaB_DnaB	ENA
OQ383622	F762_L438_DnaB_DnaB	ENA
OQ401623	SNF2	ENA
OQ401624	SNF2	ENA
OQ411014	L438_Dda_UvsW_Gp41_UvsX	ENA
OQ412633	F762	ENA
OQ414636	UvrB	ENA
OQ417965	H762_P438	ENA
OQ417973	H762_P438_RecB	ENA
OQ417975	H762_P438	ENA
OQ427096	L438_UvsW_Gp41_UvsX	ENA
OQ435241	F762	ENA
OQ436456	RecG_UvrB_Gp41_RecA	ENA
OQ442786	L762_SNF2	ENA
OQ451773	F762	ENA
OQ469755	UvrB_Twinkle	ENA
OQ503491	F762	ENA
OQ504958	Twinkle	ENA
OQ504960	L762_P438_SNF2	ENA
OQ504961	RecG_Twinkle	ENA
OQ504979	L438_UvsW_Gp41_UvsX	ENA
OQ504980	L438_UvsW_UvsW_Gp41_UvsX	ENA
OQ504981	L438_UvsW_Gp41_UvsX	ENA
OQ504984	L438_UvsW_UvsW_Gp41_UvsX	ENA
OQ507919	Y762_Gp4	ENA
OQ508957	L438_Dda_UvsW_Gp41_RecA	ENA
OQ508958	Y762_L438_Gp4	ENA
OQ540923	L762_SNF2	ENA
OQ540924	F762	ENA
OQ540978	Y762_Gp4	ENA
OQ547903	DnaB	ENA
OQ555808	Twinkle	ENA
OQ560326	UvrB	ENA
OQ560327	P438_RecB_UvrD_DnaB_RecA	ENA
OQ571799	L438_Dda_UvsW_Gp41_UvsX	ENA
OQ572407	UvsW	ENA
OQ572410	RecA	ENA
OQ579023	Y762_Gp4	ENA
OQ579029	Y762_Gp4	ENA
OQ579030	Y762_Gp4	ENA
OQ579031	Y762_Gp4	ENA
OQ579032	Y762_Gp4	ENA
OQ587939	P438_DnaB	ENA
OQ587941	P438_DnaB	ENA
OQ589852	L762_SNF2	ENA
OQ594355	Gp41_RecA	ENA
OQ594955	DnaB	ENA
OQ603349	Y762_Gp4	ENA
OQ603351	L438	ENA
OQ603353	F762_L438_SNF2_DnaB_RecA	ENA
OQ603354	F762	ENA
OQ603356	L762_L438_SNF2	ENA
OQ622005	Y762_Gp4	ENA
OQ622006	UvrB_Twinkle	ENA
OQ622093	Y762_Gp4	ENA
OQ622096	UvrB_Twinkle	ENA
OQ622254	Y762_Gp4	ENA
OQ623132	SNF2	ENA
OQ623150	DnaB	ENA
OQ625504	P438_SNF2	ENA
OQ627164	UvsW	ENA
OQ627712	L438_Dda_UvsW_Gp41	ENA
OQ627802	RecG_SNF2_Twinkle	ENA
OQ627805	RecG_Twinkle	ENA
OQ627807	UvrB	ENA
OQ628262	Gp4	ENA
OQ632216	L438_SNF2_SNF2	ENA
OQ633473	UvrB	ENA
OQ660438	L762_SNF2	ENA
OQ672741	P438	ENA
OQ672742	P438	ENA
OQ672743	P438	ENA
OQ672744	P438	ENA
OQ672746	P438	ENA
OQ672747	P438	ENA
OQ672748	P438	ENA
OQ672749	P438	ENA
OQ672750	P438	ENA
OQ672751	P438	ENA
OQ672752	P438	ENA
OQ674082	UvsW	ENA
OQ676962	L762_RecG	ENA
OQ680138	Y762_Gp4	ENA
OQ680139	UvrB_Twinkle	ENA
OQ680479	F762_L438_DnaB_DnaB	ENA
OQ680480	F762_L438_DnaB_DnaB	ENA
OQ680481	F762_L438_DnaB_DnaB	ENA
OQ687052	DnaB	ENA
OQ689083	UvrB	ENA
OQ689084	F762	ENA
OQ689089	DnaB	ENA
OQ689734	Y762_Gp4	ENA
OQ696342	L762_SNF2	ENA
OQ703102	Y762_Gp4	ENA
OQ703770	Y762_Gp4	ENA
OQ709208	SNF2_Twinkle	ENA
OQ709212	F762_Twinkle	ENA
OQ709216	F762_Twinkle	ENA
OQ709218	F762_Twinkle	ENA
OQ709222	SNF2	ENA
OQ709223	SNF2_Twinkle	ENA
OQ709411	DnaB	ENA
OQ716796	Y762_Gp4	ENA
OQ717042	F762_I438_UvrB	ENA
OQ718882	UvrB_Twinkle	ENA
OQ719603	F762_Dda_SNF2	ENA
OQ721915	L438	ENA
OQ722176	L438_Dda_UvsW_UvsW_Gp41_UvsX	ENA
OQ722443	F762_P438_Dda	ENA
OQ729741	Gp4	ENA
OQ734493	F762	ENA
OQ735257	RecD_SNF2	ENA
OQ744524	UvrB	ENA
OQ744525	UvrB	ENA
OQ744526	UvrB	ENA
OQ745668	Y762	ENA
OQ749652	RecD	ENA
OQ756160	L762_SNF2	ENA
OQ790081	F762	ENA
OQ790161	L438_SNF2	ENA
OQ791410	UvrB	ENA
OQ817840	UvrB	ENA
OQ817844	L762_SNF2	ENA
OQ818705	F762_Dda	ENA
OQ819159	F762	ENA
OQ828305	Y762_Gp4	ENA
OQ828306	Y762_Gp4	ENA
OQ832096	Twinkle	ENA
OQ845957	Y762_L438_Gp4	ENA
OQ846916	L438_RecD_RecD	ENA
OQ847583	DnaB	ENA
OQ850183	L438	ENA
OQ850290	Y762_L438_Gp4	ENA
OQ850291	UvrB_Twinkle	ENA
OQ851348	DnaB	ENA
OQ858564	F762_DnaB_RecA	ENA
OQ858591	F762	ENA
OQ870554	L762	ENA
OQ870566	Y762_Gp4	ENA
OQ870567	Y762_Gp4	ENA
OQ871563	Y762_Gp4	ENA
OQ884028	F762	ENA
OQ884029	DnaB	ENA
OQ884030	L438_UvsW_Gp41_RecA	ENA
OQ884031	F762	ENA
OQ921101	Y762_Gp4	ENA
OQ921331	F762	ENA
OQ921332	Y762_Gp4	ENA
OQ921337	F762_L438_UvrD_UvsW_Gp41	ENA
OQ921339	L438_UvrD_UvrD_UvsW_Gp41	ENA
OQ921341	DnaB	ENA
OQ921342	L438_DnaB	ENA
OQ921343	L438_PcrA_DnaB	ENA
OQ921344	DnaB	ENA
OQ921345	L438_PcrA_DnaB	ENA
OQ921346	DnaB	ENA
OQ921348	L438_DnaB	ENA
OQ921398	Y762_L438	ENA
OQ921725	H762_PcrA_SNF2_DnaB	ENA
OQ927978	L438_Dda_UvsW_UvsW_Gp41_UvsX_UvsX	ENA
OQ938542	F762_Dda	ENA
OQ938578	SNF2	ENA
OQ938582	F762_Twinkle	ENA
OQ938583	F762_Twinkle	ENA
OQ938584	F762_SNF2	ENA
OQ938587	F762_SNF2	ENA
OQ938590	L762_UvsW	ENA
OQ938592	F762_Twinkle	ENA
OQ939567	Y762_Gp4	ENA
OQ939939	F762_L438_DnaB_DnaB	ENA
OQ953985	Y762_Gp4	ENA
OQ955832	UvrB_Twinkle	ENA
OQ957557	RecG	ENA
OQ970438	P438	ENA
OQ970439	P438	ENA
OQ973471	L438_UvsW_Gp41_UvsX	ENA
OQ974181	F762_UvrB	ENA
OQ984149	L438_UvsW_Gp41_UvsX	ENA
OQ984151	DnaB	ENA
OQ992204	F762_RecD	ENA
OQ992559	F762_RecD	ENA
OQ995425	Twinkle	ENA
OQ995427	SNF2	ENA
OQ995429	P438	ENA
OQ995430	P438_Gp41_RecA	ENA
OQ995431	P438_Gp41_RecA	ENA
OQ995434	F762_Twinkle	ENA
OQ995435	F762_Twinkle	ENA
OQ995439	P438	ENA
OQ995441	P438	ENA
OQ999172	F762_L438_RecG_DnaB_RecA	ENA
OQ999401	Y762_P438_SNF2_Twinkle	ENA
OQ999402	Y762_V438_Gp4	ENA
OR001909	L438	ENA
OR003938	L438_UvsW_Gp41_UvsX	ENA
OR003939	L762_PcrA_SNF2	ENA
OR003940	SNF2	ENA
OR032571	L438_UvsW_Gp41_UvsX	ENA
OR045358	DnaB_DnaB	ENA
OR048821	UvrB	ENA
OR050627	L438	ENA
OR052631	SNF2_Twinkle	ENA
OR053651	Gp4	ENA
OR061068	SNF2	ENA
OR067834	F762_Dda	ENA
OR067835	F762	ENA
OR067836	Y762_Gp4	ENA
OR083247	F762_L438_DnaB_DnaB	ENA
OR088869	Gp4	ENA
OR088901	DnaB	ENA
OR088902	L438_Dda_UvsW_Gp41_UvsX	ENA
OR096218	DnaB	ENA
OR102880	F762_DnaB_RecA	ENA
OR102882	F762	ENA
OR105945	Y762_Gp4	ENA
OR105946	UvrB_Twinkle	ENA
OR113388	L762_SNF2_DnaB_RecA	ENA
OR113390	DnaB	ENA
OR125561	Y762_L438_Gp4	ENA
OR145793	UvrB_Twinkle	ENA
OR159649	F762_SNF2	ENA
OR159654	SNF2_Twinkle	ENA
OR159658	F762_SNF2	ENA
OR159659	SNF2	ENA
OR159664	DnaB	ENA
OR159668	DnaB	ENA
OR159670	F762_SNF2	ENA
OR159676	F762_P438_RecB_Gp4	ENA
OR188719	Twinkle	ENA
OR188767	DnaB	ENA
OR204649	F762_L438	ENA
OR204650	Y762_Gp4	ENA
OR204651	Y762_Gp4	ENA
OR204652	Gp4	ENA
OR208547	L762_L438_Gp41	ENA
OR208619	F762	ENA
OR225222	F762_RecG	ENA
OR225223	L762	ENA
OR225224	F762_RecG	ENA
OR228459	L438_Dda_UvsW_Gp41_UvsX	ENA
OR231917	L438_Dda_UvsW_Gp41_UvsX	ENA
OR237563	SNF2_Twinkle	ENA
OR237564	SNF2_Twinkle	ENA
OR243293	UvrB	ENA
OR246918	RecG	ENA
OR253903	SNF2	ENA
OR253904	Twinkle	ENA
OR253907	F762_SNF2	ENA
OR253910	SNF2	ENA
OR253914	F762_SNF2	ENA
OR253918	F762_SNF2	ENA
OR256025	UvrB	ENA
OR257569	Y762_L438_RecD_SNF2	ENA
OR258281	L438_UvsW_Gp41_UvsX	ENA
OR260090	F762	ENA
OR260414	UvrB_Twinkle	ENA
OR261031	F762	ENA
OR261032	UvsW_Twinkle	ENA
OR263580	F762_Twinkle	ENA
OR283216	SNF2_Twinkle	ENA
OR287806	Y762_Gp4	ENA
OR287807	F762	ENA
OR287808	F762	ENA
OR287809	F762	ENA
OR287810	F762	ENA
OR287811	Y762_Gp4	ENA
OR290783	Y762_Gp4	ENA
OR296290	Y762_Gp4	ENA
OR296438	L762	ENA
OR296439	Gp4	ENA
OR338916	L438_RecB_DnaB	ENA
OR339795	SNF2	ENA
OR348818	UvrB	ENA
OR352933	F762	ENA
OR352934	Gp4	ENA
OR352935	L762_SNF2	ENA
OR352937	UvrB_Twinkle	ENA
OR352959	L762_SNF2	ENA
OR354840	DnaB	ENA
OR354844	DnaB	ENA
OR354848	RecG_Twinkle	ENA
OR354860	DnaB	ENA
OR354861	L438_L438_UvsW_DnaB	ENA
OR359403	Y762_Gp4	ENA
OR360270	SNF2_Twinkle	ENA
OR367448	Gp4	ENA
OR397124	RecB	ENA
OR413345	F762_L438_DnaB_DnaB	ENA
OR413347	F762_L438_DnaB_DnaB	ENA
OR413582	Y762_Gp4	ENA
OR413583	L438_Gp4	ENA
OR420333	F762	ENA
OR420712	F762_SNF2_Twinkle	ENA
OR420734	Y762_P438_Gp4	ENA
OR420735	Y762_L438_Gp4	ENA
OR420736	Y762_L438_Gp4	ENA
OR420737	Y762_P438_Gp4	ENA
OR420738	Y762_L438_Gp4	ENA
OR420739	L438_Gp4	ENA
OR420740	Y762_P438_Gp4	ENA
OR420741	Y762_Gp4	ENA
OR420742	Y762_L438_Gp4	ENA
OR420743	Y762_P438_Gp4	ENA
OR420744	Y762_L438_Gp4	ENA
OR420746	Y762_P438_Gp4	ENA
OR420747	Y762_Gp4	ENA
OR420748	Y762_L438_Gp4	ENA
OR420750	Y762_P438_Gp4	ENA
OR420751	Y762_L438_Gp4	ENA
OR420752	Y762_P438_Gp4	ENA
OR420753	Y762_Gp4	ENA
OR420754	Y762_L438_Gp4	ENA
OR424354	L762_SNF2	ENA
OR424355	F762_RecD	ENA
OR424386	UvrB_Twinkle	ENA
OR427838	L438_Dda_UvsW_Gp41_UvsX	ENA
OR434027	SNF2_Twinkle	ENA
OR455461	L438_RecD_UvsW	ENA
OR464140	L438_UvsW_Gp41_UvsX	ENA
OR464703	Y762_Gp4	ENA
OR466728	UvrB_Twinkle	ENA
OR472329	L438	ENA
OR472545	UvrB_Twinkle	ENA
OR473000	L438_UvsW_Gp41_UvsX	ENA
OR474483	DnaB	ENA
OR475247	SNF2	ENA
OR475255	DnaB	ENA
OR475265	DnaB	ENA
OR475273	SNF2_Twinkle	ENA
OR475276	SNF2_Twinkle	ENA
OR475277	Twinkle	ENA
OR475283	F762_Twinkle	ENA
OR475285	F762_RecB	ENA
OR475288	Twinkle	ENA
OR475294	Twinkle	ENA
OR479082	SNF2	ENA
OR492254	F762_L438_DnaB_DnaB	ENA
OR492271	SNF2_Gp4	ENA
OR492273	DnaB	ENA
OR492274	L762_SNF2	ENA
OR492276	F762_RecB_RecD	ENA
OR496884	SNF2	ENA
OR498732	UvrB	ENA
OR500437	Y762_L438	ENA
OR508996	L762_UvrB	ENA
OR513085	L438	ENA
OR515477	F762_L438_DnaB_DnaB	ENA
OR515478	L438_Dda_UvsW_Gp41_UvsX	ENA
OR515479	Y762_L438_UvrD_Gp4	ENA
OR521057	DnaB	ENA
OR521060	F762_Twinkle	ENA
OR521063	L762_UvsW	ENA
OR521065	F762_SNF2	ENA
OR521073	F762_SNF2	ENA
OR521080	F762_SNF2	ENA
OR521088	F762_Twinkle	ENA
OR525703	L762_SNF2	ENA
OR525704	L762_SNF2	ENA
OR526523	DnaB	ENA
OR529408	L438_RecG_Gp41_RecA	ENA
